"ID","bear_score","bee_score","meadow_score","trout_score","eagle_score","rabbit_score","dragonfly_score","fox_score","deer_score","stream_score","wolves_score","dv_score"
706,8,15,6,0,4,2,2,0,12,2,2,12
707,14,6,0,6,6,1,2,6,8,2,3,12
709,6,12,0,6,8,1,8,0,4,4,2,12
710,6,9,10,4,12,1,3,3,0,3,2,12
711,18,6,0,6,8,2,8,3,4,4,0,12
712,0,15,10,4,8,1,0,6,12,3,1,12
713,6,3,3,4,20,1,0,6,8,1,2,12
715,6,3,10,10,0,2,6,0,4,6,2,12
716,2,3,0,8,4,0,16,3,4,8,2,12
717,2,9,18,0,2,1,2,3,8,2,2,12
719,4,6,6,12,0,0,10,3,12,5,1,12
720,10,9,6,2,8,1,3,6,0,3,2,12
721,4,0,0,6,4,0,12,9,16,4,1,7
722,8,0,3,6,6,1,2,6,12,2,3,12
728,6,9,6,0,6,1,2,3,12,2,1,12
729,10,9,0,0,6,3,2,9,8,1,1,12
732,8,6,0,10,0,1,5,6,8,5,2,12
733,8,12,6,0,0,2,4,6,4,2,2,12
735,8,9,6,14,8,1,0,6,8,1,1,12
736,8,9,6,6,6,1,0,9,0,1,3,12
737,12,3,3,16,8,1,0,3,12,1,1,12
738,8,3,3,10,12,0,0,12,8,1,1,12
740,6,6,3,14,14,1,0,6,12,1,0,12
742,10,9,0,4,4,1,0,12,12,1,2,12
743,4,0,10,8,8,2,2,6,12,2,1,12
746,4,6,6,14,12,1,0,3,8,1,2,12
747,8,0,6,6,4,1,2,3,16,2,1,12
749,10,9,15,0,8,3,0,3,12,0,0,3
750,6,21,15,0,4,2,3,3,0,3,1,12
751,8,6,6,14,0,1,0,6,12,1,2,12
752,16,6,3,8,0,2,2,9,0,2,2,12
753,2,6,6,4,16,3,2,6,12,2,0,12
755,14,6,6,4,2,0,4,3,4,4,0,12
756,8,6,10,6,4,1,2,12,4,2,1,12
758,12,6,3,0,6,3,3,9,0,3,1,12
759,2,0,6,2,8,1,3,6,12,3,3,12
761,0,12,15,0,4,2,4,6,8,2,1,12
762,6,3,3,4,16,3,3,6,8,3,1,12
764,0,9,3,8,10,3,0,3,12,1,3,12
766,2,18,15,6,0,1,4,0,8,4,2,12
767,4,6,0,12,8,2,0,6,12,1,2,12
768,14,3,0,4,0,1,6,6,8,3,3,12
769,4,6,10,4,2,0,6,3,8,2,3,12
770,2,0,10,8,0,1,8,6,8,4,2,12
771,2,6,10,2,4,1,0,12,16,1,2,12
772,14,6,10,2,0,1,3,0,8,3,3,12
773,12,9,10,8,4,0,0,12,4,1,1,12
774,10,0,0,4,12,2,12,3,4,3,1,12
775,8,9,10,0,8,2,2,0,12,2,1,12
776,6,6,6,4,4,1,0,0,16,1,5,12
777,0,0,15,14,0,0,12,3,12,4,1,3
778,14,12,3,8,8,2,2,9,0,2,0,12
779,4,0,3,10,0,2,6,6,8,6,2,12
781,12,0,6,2,6,1,4,6,8,4,0,12
782,4,6,0,4,8,1,3,15,12,3,0,12
785,2,12,10,8,12,4,4,3,4,2,0,12
786,4,15,10,2,2,0,1,9,4,1,3,12
787,0,12,15,6,0,1,8,3,4,4,2,12
788,4,6,6,4,10,1,3,3,4,3,4,12
791,10,9,6,4,4,1,3,6,8,3,2,12
794,0,9,15,4,6,0,0,6,12,3,2,7
797,10,3,0,6,8,2,0,9,8,1,2,12
798,4,6,0,12,8,2,0,6,8,1,2,12
799,2,6,10,6,0,0,18,3,4,6,2,12
800,16,3,0,6,0,2,3,3,12,3,2,12
801,8,3,3,4,6,2,6,3,8,3,2,12
802,2,9,15,0,0,1,4,3,12,2,1,12
803,4,6,15,10,8,1,9,3,0,3,1,12
804,10,3,3,4,12,2,2,0,4,2,5,12
806,0,9,6,10,14,1,0,6,12,1,1,12
808,4,0,15,4,6,2,0,6,12,1,2,12
809,2,6,6,0,0,1,15,0,16,5,2,7
810,16,18,10,4,2,0,3,0,4,3,1,12
811,16,9,6,20,0,0,0,3,12,1,0,3
812,6,9,6,6,0,1,4,6,16,2,0,12
813,4,12,15,12,0,2,0,0,4,1,3,7
815,2,6,6,4,8,1,4,12,4,2,2,12
816,6,6,6,10,14,2,2,0,0,2,4,12
817,20,6,3,2,2,0,8,0,4,4,2,12
819,4,18,18,6,0,0,0,3,8,0,2,3
821,0,6,10,10,4,0,2,12,8,2,2,12
823,4,3,3,8,8,2,8,6,8,4,1,12
824,4,3,0,0,8,2,3,9,16,3,1,12
825,14,6,10,2,8,1,0,6,14,1,0,12
826,4,0,6,8,14,0,2,9,4,2,3,12
829,4,3,0,8,12,4,3,18,0,3,0,7
830,4,6,10,8,10,3,0,6,4,2,2,12
831,2,9,10,0,2,1,8,9,0,4,2,12
832,8,9,10,12,8,1,0,6,4,1,1,12
833,2,9,15,4,0,1,3,9,8,3,2,12
834,6,9,3,0,0,1,4,15,8,2,1,12
835,4,9,18,6,0,1,4,3,8,2,1,12
836,10,3,3,6,18,2,3,3,4,3,2,12
837,0,6,3,4,6,0,8,12,4,4,1,12
839,12,9,0,6,0,1,2,12,4,2,2,12
842,6,9,15,12,16,1,0,0,4,1,1,12
843,2,6,6,4,16,3,3,0,8,3,3,12
844,2,6,6,0,12,3,4,6,4,2,2,12
845,4,12,0,4,2,0,2,6,18,2,1,12
848,6,9,6,4,6,2,4,3,14,2,0,12
849,0,12,10,4,4,1,3,9,8,3,2,12
850,4,15,15,2,6,2,0,9,4,0,2,12
853,2,6,10,2,22,3,0,3,12,1,2,12
855,12,15,15,6,4,0,2,3,0,2,3,12
856,0,12,15,10,6,1,0,3,8,1,3,12
857,0,9,15,10,0,2,4,6,8,2,1,12
858,6,9,6,4,2,0,1,3,12,1,4,12
859,4,6,6,8,18,2,6,0,4,3,2,12
860,0,15,3,10,12,1,2,0,4,2,3,12
861,10,6,0,0,32,3,0,6,10,0,1,3
862,0,21,15,12,6,1,0,3,4,1,1,12
864,8,6,0,10,14,0,0,6,8,1,2,7
866,6,6,10,4,16,1,0,3,16,0,1,12
868,2,6,10,10,6,1,2,6,4,2,3,12
870,6,6,10,6,0,2,0,3,12,1,2,12
871,0,15,15,4,4,1,3,6,0,3,3,12
872,8,9,10,4,4,1,8,0,10,4,0,12
873,0,15,10,8,8,2,6,3,4,3,1,12
874,4,6,6,4,8,1,6,3,4,3,3,12
875,2,0,6,6,4,1,10,3,8,5,3,12
876,4,6,6,16,14,1,0,6,8,1,1,12
878,4,9,6,10,6,1,2,6,0,1,4,12
879,20,9,0,4,2,0,3,6,8,3,1,12
881,10,9,3,6,10,1,3,9,0,3,0,12
882,0,0,15,6,4,1,6,3,8,3,4,12
884,6,12,10,4,0,1,4,3,4,4,3,12
885,14,9,6,6,0,1,0,0,12,3,2,7
886,0,6,0,4,12,1,6,9,12,3,1,12
887,10,6,10,2,4,1,2,3,12,2,2,12
888,12,3,0,6,8,2,0,3,8,4,1,12
889,4,6,6,4,10,1,4,3,8,4,1,12
891,4,6,10,0,16,2,1,6,4,1,1,12
892,12,9,0,10,6,2,4,3,4,4,1,12
893,4,9,0,14,6,1,16,0,0,4,2,7
894,8,0,6,12,16,0,2,6,4,2,1,12
896,4,3,3,4,6,2,12,0,12,4,0,12
897,14,6,10,4,0,1,1,6,8,1,2,12
898,8,12,10,8,8,1,0,6,4,1,2,12
900,6,3,0,8,10,3,0,6,4,3,3,12
902,4,0,6,4,22,2,0,6,16,1,0,7
903,10,6,10,2,4,0,0,6,4,3,2,12
904,4,0,0,8,16,2,3,9,8,3,3,12
905,4,9,6,6,2,0,0,3,8,6,3,12
907,10,0,10,14,12,0,0,3,4,1,2,7
908,0,12,6,10,4,0,2,9,8,2,2,12
909,6,6,6,2,12,1,0,3,16,2,1,12
910,2,0,3,16,8,1,0,12,8,1,2,12
911,2,0,10,2,16,3,1,0,12,1,2,12
914,14,3,0,6,14,1,2,12,0,2,2,12
915,0,0,3,8,6,2,18,3,4,6,3,12
917,0,9,6,16,12,1,2,0,8,2,2,12
918,2,6,6,6,8,1,2,3,12,1,3,12
919,8,6,10,4,10,2,2,3,8,2,2,12
920,2,9,15,0,0,1,2,3,18,2,2,12
921,14,3,10,4,12,1,2,0,4,2,2,12
923,2,9,15,4,4,1,3,0,16,3,2,12
924,0,18,15,6,6,1,0,12,4,1,1,12
925,4,0,6,6,12,0,0,3,16,1,4,7
926,8,6,3,4,16,3,3,3,4,3,1,12
927,10,9,15,4,8,1,0,6,4,1,1,12
929,12,9,6,6,4,1,2,3,12,2,2,12
930,4,18,15,6,0,2,1,0,8,1,2,12
931,8,3,3,8,0,2,6,6,12,3,0,12
934,12,6,3,2,6,2,1,6,16,1,1,12
935,14,12,3,4,8,1,4,6,0,2,1,12
937,6,6,6,14,16,2,6,0,4,2,0,12
939,6,6,3,8,24,2,0,6,4,1,1,12
940,8,15,10,8,8,2,0,0,8,1,2,12
942,12,6,3,0,6,2,4,6,4,2,2,12
943,6,0,6,10,10,1,0,3,8,1,4,12
944,6,12,15,4,14,2,0,3,0,1,1,12
945,10,6,6,2,8,1,0,3,16,2,2,12
948,12,9,0,6,6,2,0,12,4,2,0,7
949,8,0,15,8,6,1,4,0,4,4,1,12
950,6,9,15,4,6,0,0,6,8,0,3,7
951,2,12,10,6,2,0,4,3,8,4,3,12
952,10,0,0,4,12,1,8,3,4,4,3,12
953,4,6,18,6,0,1,6,6,0,3,2,12
954,4,12,10,8,16,0,0,6,4,1,2,12
955,4,6,0,2,8,3,3,0,16,3,2,12
956,8,12,10,2,0,0,9,3,8,3,1,12
957,12,3,0,8,0,0,5,12,8,5,1,7
958,16,6,0,6,10,1,0,0,8,3,3,7
959,6,12,15,6,10,1,2,0,4,2,2,12
960,0,6,6,8,8,2,0,12,4,1,4,12
962,6,3,0,6,8,2,0,15,8,1,3,12
963,2,6,6,10,0,1,8,9,0,4,3,12
964,4,0,10,8,6,1,2,9,8,2,2,12
965,0,12,15,0,2,1,6,6,4,6,1,12
966,4,12,15,8,12,1,8,3,0,4,0,12
968,4,3,0,10,14,2,0,15,4,1,1,12
969,10,3,3,4,4,0,2,3,16,2,1,12
970,6,9,6,2,4,1,0,9,16,1,1,12
971,0,0,6,4,16,3,12,6,8,4,0,7
972,6,12,0,6,20,1,0,3,4,1,3,12
973,8,3,3,4,8,1,4,6,4,4,2,12
974,4,6,10,6,10,4,4,0,4,4,2,12
975,6,6,10,8,6,1,0,6,4,3,3,12
976,0,9,15,8,4,2,6,6,4,3,1,12
977,6,9,15,4,10,2,0,9,8,1,1,12
978,6,0,6,10,4,0,8,3,4,4,3,12
979,4,9,6,6,4,1,0,9,4,3,3,12
980,6,0,10,12,8,1,0,6,8,3,1,12
981,2,6,6,8,4,1,12,3,0,6,3,12
983,8,6,3,4,4,0,4,6,4,4,3,12
984,6,6,3,10,14,2,3,0,12,3,1,12
985,8,6,3,0,2,1,0,12,16,2,1,12
986,4,6,10,6,4,0,3,6,8,3,3,12
987,12,9,6,2,4,1,0,3,8,1,4,12
990,10,3,3,2,12,2,0,15,4,2,1,12
994,2,3,0,0,8,2,6,6,18,3,1,12
995,0,9,15,8,10,3,3,6,0,3,2,12
996,6,9,15,4,4,1,2,3,4,2,4,12
999,0,0,6,10,20,2,2,9,8,2,1,12
1001,6,18,15,6,0,3,2,0,4,1,1,12
1002,0,0,0,16,8,2,12,3,4,6,2,7
1003,6,0,6,8,6,1,9,0,4,3,4,12
1004,8,3,0,10,6,1,7,3,8,3,1,12
1005,2,0,6,6,6,2,5,6,8,5,2,12
1006,10,15,10,12,0,1,8,0,0,4,1,7
1007,0,0,15,8,10,1,3,6,8,3,2,12
1009,12,6,10,10,6,0,6,3,4,3,1,12
1011,10,3,0,4,12,2,2,3,16,2,0,12
1012,2,6,15,0,0,1,8,3,12,4,1,12
1013,4,6,6,14,18,1,0,6,4,1,1,12
1014,12,9,6,10,0,1,6,3,8,3,1,12
1015,6,9,0,6,2,0,8,12,4,4,0,7
1016,0,12,10,8,16,1,1,3,12,1,0,12
1020,4,9,6,0,2,1,5,3,8,5,3,12
1024,4,15,10,0,0,0,4,3,12,4,1,7
1025,4,15,15,6,4,0,6,6,0,3,1,12
1027,0,12,3,10,12,3,1,3,12,1,0,12
1028,4,3,3,20,16,1,2,0,12,2,1,12
1030,4,12,15,6,8,3,2,0,4,1,2,12
1032,4,18,15,8,8,0,0,0,4,1,3,7
1033,12,6,3,4,6,1,0,9,4,1,2,12
1035,0,6,10,10,4,0,3,6,4,3,4,12
1037,2,0,15,4,4,1,6,6,8,3,2,12
1038,0,6,6,20,16,1,0,3,4,1,2,12
1039,8,9,6,0,4,2,2,6,4,2,3,12
1040,18,3,3,14,12,2,0,0,8,1,1,12
1041,24,9,3,8,0,2,0,6,4,1,0,7
1042,12,6,6,10,8,0,1,0,4,1,4,12
1043,4,6,10,8,6,1,2,0,12,2,3,12
1044,10,9,10,4,4,0,0,6,8,4,1,12
1046,4,0,15,10,8,0,3,6,8,3,1,12
1048,4,6,10,6,6,0,4,9,4,4,1,12
1049,4,9,6,2,16,3,2,3,12,2,1,12
1050,2,0,0,4,12,1,5,3,16,5,2,12
1051,6,3,3,4,10,2,0,9,4,1,5,12
1054,20,12,10,6,0,1,0,6,4,1,1,12
1055,0,9,6,10,4,0,0,9,18,1,1,7
1057,0,12,10,4,6,2,2,9,8,2,2,12
1058,2,6,15,18,0,1,6,0,0,3,2,7
1059,8,12,0,4,16,1,0,9,4,1,3,12
1060,4,12,15,6,4,0,6,3,0,6,1,12
1061,4,21,0,8,0,1,6,6,4,3,2,12
1062,4,6,6,14,12,2,0,3,12,1,1,12
1064,10,6,3,4,16,0,1,0,14,1,2,12
1065,4,6,6,4,4,1,3,6,8,3,3,12
1067,2,0,3,6,16,2,5,3,4,5,2,12
1068,24,6,0,10,6,0,0,6,8,1,1,7
1069,18,6,0,4,4,0,2,9,4,2,2,12
1070,0,12,15,8,0,1,3,9,8,3,1,12
1071,0,0,15,4,8,2,0,9,12,1,2,7
1072,0,12,10,6,4,1,5,6,8,5,1,12
1073,14,9,6,4,12,1,0,9,4,2,0,12
1074,6,6,10,6,12,1,0,6,12,1,1,12
1076,0,12,6,4,0,1,6,6,4,3,4,12
1077,14,3,0,10,10,2,0,3,4,1,4,12
1078,10,6,6,8,0,0,4,6,8,4,1,12
1079,0,15,10,10,6,1,0,9,4,1,2,12
1080,8,9,6,4,4,1,6,3,8,3,0,12
1082,8,9,6,12,10,0,2,3,4,2,1,12
1083,0,12,21,8,4,0,1,3,4,1,3,12
1084,0,12,10,12,14,2,0,6,4,1,1,12
1086,0,24,0,6,6,1,6,6,4,3,1,12
1087,4,0,6,12,14,0,2,9,12,2,0,7
1088,14,12,10,6,8,1,0,6,4,2,0,12
1090,0,6,10,6,6,2,0,9,8,3,2,12
1091,16,6,10,10,8,0,0,3,4,0,2,7
1092,0,0,10,14,22,1,12,0,0,6,0,0
1093,4,12,15,12,0,2,2,3,8,2,0,12
1095,20,0,0,6,10,2,0,9,8,2,0,3
1096,2,12,15,4,0,2,4,6,8,2,1,12
1098,6,12,0,2,4,0,2,12,8,2,2,12
1099,0,0,6,2,12,1,1,9,18,1,1,12
1100,10,0,15,10,6,0,2,0,8,2,2,7
1104,10,0,6,10,0,1,4,6,4,4,1,12
1105,8,12,0,4,12,1,6,0,4,3,2,12
1106,12,6,3,12,0,0,3,9,4,3,2,12
1108,8,12,15,4,0,2,2,3,4,1,3,12
1109,6,6,10,4,0,1,0,3,12,3,2,12
1110,12,6,6,12,8,1,0,3,4,3,2,12
1112,6,3,3,6,0,1,5,3,16,5,1,12
1114,14,6,0,6,8,3,0,3,8,1,3,12
1115,8,0,0,10,8,1,5,6,12,5,1,12
1116,4,0,10,6,8,0,0,12,12,3,1,7
1120,4,0,6,4,6,1,12,6,4,4,1,12
1121,10,21,10,4,2,0,0,6,12,3,0,7
1123,0,18,15,4,0,1,0,12,0,2,3,3
1124,6,0,6,6,0,1,2,12,16,2,1,12
1125,14,6,6,4,6,1,5,0,4,5,2,12
1127,4,3,3,12,20,1,0,3,16,1,0,12
1128,2,12,0,0,4,2,12,3,8,3,2,12
1129,12,0,6,6,10,0,3,3,4,3,3,12
1130,6,0,0,14,12,2,6,3,8,3,2,12
1131,2,0,3,6,8,1,0,9,12,3,3,12
1132,6,9,6,10,6,1,2,0,8,2,4,12
1133,8,3,10,8,4,0,8,0,8,4,2,12
1134,6,12,10,4,12,1,0,9,8,1,0,12
1135,6,9,6,0,2,1,12,6,4,6,0,12
1136,6,0,10,6,10,1,4,9,4,4,0,12
1137,2,0,6,6,10,2,8,6,0,4,3,12
1138,16,15,10,2,2,0,2,3,4,2,2,12
1139,8,9,0,8,4,0,8,6,8,4,1,12
1140,0,0,10,10,0,0,24,3,12,4,0,0
1141,4,9,6,4,12,1,0,6,14,0,2,12
1143,0,0,3,6,18,1,4,3,12,2,4,12
1144,8,0,0,18,12,1,1,3,8,1,2,12
1145,10,12,0,8,14,1,2,6,0,2,2,12
1146,6,6,6,12,0,0,6,6,4,3,3,12
1147,2,12,15,10,6,1,0,0,8,1,3,12
1149,4,12,0,8,2,0,3,6,8,3,4,12
1150,8,12,6,4,8,1,2,9,0,2,1,12
1151,10,0,3,2,12,1,0,3,12,1,3,12
1153,8,0,6,4,12,2,0,6,12,1,2,12
1154,6,6,0,4,10,1,0,9,12,2,1,12
1155,6,12,6,4,6,2,3,6,0,3,2,12
1156,8,3,3,8,0,2,3,6,8,3,3,12
1157,4,12,15,10,12,1,4,0,0,4,1,12
1158,4,9,0,10,8,2,3,9,0,3,2,12
1159,2,0,18,6,4,1,4,3,4,4,0,12
1160,6,6,6,2,4,1,0,3,16,0,4,12
1161,0,0,10,6,16,3,0,6,8,3,2,7
1163,16,3,3,6,12,1,0,6,14,1,0,12
1164,2,0,10,8,0,2,12,3,12,4,0,7
1165,4,6,6,6,4,1,10,0,4,5,3,12
1166,6,15,0,4,6,2,6,6,4,2,2,12
1167,4,9,15,10,0,0,10,3,4,5,1,12
1168,8,3,3,12,12,0,2,6,0,1,3,12
1170,2,9,6,4,18,2,2,6,8,2,1,12
1173,4,6,6,12,6,0,0,12,12,1,1,12
1174,6,6,0,4,4,1,0,12,16,0,2,7
1176,10,9,6,6,4,0,5,6,4,5,1,12
1177,0,9,6,4,6,2,2,6,16,1,2,12
1178,8,6,3,0,4,2,3,12,4,3,1,12
1180,6,3,0,4,22,4,0,6,0,4,2,7
1182,0,6,6,4,8,1,9,9,4,3,2,12
1183,4,3,3,10,10,1,0,6,16,1,2,12
1185,4,0,3,6,12,1,12,3,12,4,1,12
1187,0,9,6,8,0,2,1,12,8,1,2,12
1188,8,27,15,4,8,1,0,3,4,1,0,12
1189,6,15,3,4,20,2,3,0,4,3,0,12
1190,10,3,3,2,4,2,0,6,12,3,2,12
1191,6,0,6,8,6,0,1,9,12,1,3,12
1192,16,12,15,6,0,1,2,0,8,1,2,12
1193,4,0,3,12,18,2,2,9,0,2,2,12
1194,14,3,3,14,0,1,6,0,4,3,3,12
1195,14,6,3,2,4,1,0,6,4,4,2,12
1196,6,12,6,4,12,2,0,6,8,3,0,12
1198,10,6,3,6,6,0,8,0,4,4,1,12
1199,6,3,0,4,6,2,4,3,12,4,2,12
1201,8,3,3,4,12,0,12,3,4,4,1,12
1203,2,0,10,4,20,2,4,9,0,2,1,12
1205,6,15,0,8,8,2,4,6,8,4,0,12
1206,2,3,3,12,16,1,2,9,4,1,1,12
1207,14,18,3,0,16,3,0,3,4,0,2,7
1209,8,9,15,8,12,1,0,0,8,3,0,7
1210,4,9,6,10,6,1,0,6,12,1,2,12
1211,2,18,15,4,8,1,0,9,0,1,1,12
1212,2,6,6,12,10,1,0,3,8,3,2,12
1214,8,0,15,4,10,1,2,6,4,2,1,12
1215,0,0,15,16,10,1,1,3,8,1,1,12
1216,12,6,10,6,8,2,0,6,4,1,2,12
1218,10,9,6,4,8,1,5,0,4,5,2,12
1219,6,0,15,8,4,0,6,9,4,3,0,7
1220,4,15,10,2,16,2,0,6,4,0,2,12
1221,6,0,6,8,6,0,6,3,8,6,1,12
1222,16,3,3,10,0,1,0,6,8,3,1,12
1224,10,6,10,2,8,1,4,3,8,2,1,12
1225,14,18,6,4,0,0,0,6,8,1,3,7
1227,10,6,6,8,8,0,0,6,8,2,1,12
1228,0,6,6,12,0,0,15,9,8,5,1,7
1229,4,6,10,4,4,0,2,3,12,1,2,12
1230,12,12,0,2,0,2,2,9,8,2,1,12
1231,6,6,6,14,0,2,0,6,4,1,3,12
1233,6,12,0,8,4,1,3,3,16,3,1,12
1234,6,9,6,6,0,2,2,6,4,2,3,12
1235,4,3,0,12,12,2,0,6,12,1,2,12
1236,0,0,6,8,14,1,3,6,12,3,2,12
1238,2,6,15,0,2,1,9,9,4,3,1,12
1240,22,9,3,8,0,0,2,3,4,2,2,12
1242,6,27,21,2,0,0,0,3,4,0,3,3
1243,4,3,10,2,12,2,1,9,12,1,1,12
1245,4,15,0,2,2,0,3,6,8,3,4,12
1246,6,6,10,4,0,1,4,9,4,2,2,12
1247,0,3,3,4,8,1,6,3,14,3,3,12
1248,6,3,6,10,10,1,2,6,12,2,0,12
1250,6,0,6,6,6,1,6,6,12,3,1,12
1251,0,12,10,4,12,2,4,3,8,2,2,12
1252,8,6,3,2,6,2,0,15,0,1,3,12
1253,4,12,0,4,6,2,2,6,12,1,2,12
1254,8,9,6,12,8,1,3,3,8,3,1,12
1255,14,12,15,4,6,0,0,3,4,1,3,12
1256,16,3,3,4,6,1,2,6,8,2,2,12
1258,0,6,10,10,6,1,4,3,8,4,2,12
1260,14,15,3,6,6,1,2,6,4,2,1,12
1261,10,6,0,2,6,2,2,9,8,2,2,12
1262,2,3,3,0,4,1,6,6,16,3,2,12
1263,2,18,15,6,4,1,2,6,0,2,2,12
1264,8,9,6,10,4,0,0,3,12,1,3,12
1265,12,9,3,6,0,2,4,6,8,2,1,12
1266,10,0,10,8,6,1,3,3,8,3,0,12
1267,4,3,3,4,20,3,6,0,8,3,2,12
1270,0,6,3,10,6,1,0,6,12,1,4,12
1272,10,9,6,0,4,1,6,3,4,3,2,12
1273,0,0,10,4,8,1,8,3,8,4,3,12
1274,12,3,3,8,6,1,8,3,4,4,1,12
1276,4,12,10,10,6,1,0,6,0,1,4,12
1277,0,9,3,0,8,2,3,12,8,3,1,12
1278,8,15,10,6,0,1,0,9,0,3,2,7
1279,4,3,0,0,12,3,5,3,12,5,1,12
1280,10,3,0,6,8,2,3,6,8,3,2,12
1281,6,6,10,6,16,2,6,0,0,3,1,12
1282,6,12,15,4,4,1,0,0,12,4,1,12
1284,14,6,10,0,8,3,0,6,8,1,1,12
1285,2,3,3,16,20,3,2,3,4,2,1,12
1286,2,15,21,4,8,1,3,0,0,3,1,12
1287,0,3,3,14,18,2,4,3,0,4,3,12
1288,2,6,10,4,16,2,4,0,8,2,2,12
1289,6,15,0,2,18,2,1,9,0,1,3,12
1290,6,15,10,2,12,2,2,3,8,2,0,12
1292,4,18,0,2,16,3,0,3,8,1,3,12
1293,14,0,3,6,10,2,3,0,4,1,3,12
1294,6,0,3,6,10,1,0,9,12,1,3,12
1295,0,9,6,6,2,0,8,0,16,4,3,7
1300,4,27,15,4,0,0,0,3,4,3,3,7
1301,2,6,10,4,0,1,6,9,16,2,0,12
1302,2,3,0,10,8,2,12,3,8,4,2,12
1303,2,9,15,0,4,2,0,9,12,1,3,12
1304,0,0,6,6,12,5,2,6,8,1,2,12
1305,0,3,3,12,8,0,8,3,12,4,2,12
1306,8,9,15,8,0,1,4,6,0,4,1,12
1307,4,6,6,8,4,1,3,3,8,3,3,12
1308,4,3,3,4,6,2,8,6,8,4,1,12
1309,0,12,15,12,0,0,0,9,8,3,1,3
1310,0,0,6,8,6,2,4,6,8,4,3,12
1312,0,6,3,4,8,1,0,6,12,1,5,12
1313,6,12,6,12,0,1,3,0,8,3,2,12
1315,6,3,3,8,6,1,6,3,4,6,2,12
1316,10,6,10,6,6,1,1,3,12,1,2,12
1317,4,21,10,12,0,3,0,3,4,1,0,7
1318,4,6,10,8,0,0,4,6,8,4,3,12
1319,6,3,0,8,0,1,2,6,16,2,3,12
1320,4,12,10,4,16,2,4,6,0,2,1,12
1321,4,3,3,2,12,1,4,6,16,2,0,12
1322,6,15,10,4,8,2,0,3,12,0,1,12
1324,16,9,6,8,2,0,8,3,0,4,2,12
1326,8,15,3,4,22,2,0,3,8,1,0,12
1327,10,6,10,10,8,1,0,3,4,1,3,12
1329,10,0,10,4,0,2,4,6,8,2,1,12
1330,10,12,15,2,8,1,2,3,4,2,0,12
1331,4,9,6,0,8,2,2,9,12,2,1,12
1332,18,6,0,4,4,0,9,6,0,3,1,7
1333,8,9,6,4,4,1,9,9,4,3,0,12
1335,4,6,3,12,8,2,12,0,0,4,2,12
1336,10,0,3,8,8,1,2,6,8,2,3,12
1337,2,3,3,6,0,1,15,0,8,5,4,12
1338,12,0,10,6,10,2,0,0,14,1,1,7
1339,2,12,10,10,8,2,0,9,0,1,2,12
1340,2,6,6,0,12,2,2,6,12,2,1,12
1342,12,3,3,2,4,0,4,3,12,4,1,12
1343,0,6,10,14,6,1,8,3,4,4,2,12
1345,0,9,15,4,6,1,3,0,8,3,4,12
1347,2,3,3,6,16,2,0,6,12,1,2,12
1350,12,12,3,2,0,2,1,12,12,1,0,12
1351,8,12,6,4,0,1,0,9,12,0,2,7
1352,10,3,3,2,8,1,2,9,12,2,0,12
1353,2,0,3,4,12,2,3,6,12,3,3,12
1354,0,6,6,20,14,1,0,0,4,3,2,7
1355,0,3,3,4,12,1,4,6,12,2,3,12
1357,6,9,6,0,4,2,3,3,12,3,2,12
1358,6,15,15,4,4,1,0,6,8,1,1,12
1359,4,15,10,6,12,1,0,3,4,3,1,12
1361,6,6,0,12,8,1,8,6,8,4,1,12
1362,4,12,10,4,0,1,2,15,12,1,0,12
1363,6,0,15,4,6,1,0,9,8,0,3,7
1364,14,6,0,10,0,1,2,9,4,2,2,12
1365,2,6,6,6,4,0,8,9,4,4,2,12
1366,4,6,6,6,16,2,0,6,0,3,2,12
1368,4,0,3,4,8,1,6,6,8,3,3,12
1371,0,6,6,6,10,2,5,3,4,5,3,12
1372,8,0,15,4,8,2,6,9,0,3,0,7
1373,4,6,6,4,4,1,12,6,4,6,1,12
1376,2,6,6,10,0,0,6,9,8,6,1,12
1378,8,6,15,4,14,3,0,3,0,1,1,12
1379,8,12,15,4,0,2,6,0,10,2,0,7
1380,14,9,6,8,8,0,2,3,8,2,0,12
1381,10,12,0,4,12,1,0,3,8,1,3,12
1382,12,12,0,4,4,1,8,6,8,2,0,12
1383,8,9,6,8,0,1,6,3,4,3,3,12
1384,8,6,15,2,2,0,0,3,8,2,3,12
1385,2,0,15,4,12,2,2,3,14,2,0,12
1386,6,15,3,6,2,0,3,9,4,3,1,12
1388,2,6,10,0,8,2,0,6,12,2,2,12
1389,2,0,0,4,12,1,5,9,8,5,2,12
1393,8,3,3,2,4,1,3,12,8,3,2,12
1394,10,6,6,8,2,0,8,0,8,4,2,12
1395,10,3,0,2,6,1,0,12,16,1,3,12
1396,2,0,3,6,16,2,10,3,4,5,1,12
1397,4,9,6,6,0,2,2,6,8,2,3,12
1398,4,0,0,4,26,3,1,12,8,1,1,12
1399,6,6,0,14,6,1,6,0,4,3,3,12
1400,0,0,3,8,10,3,4,6,4,4,4,12
1401,6,0,6,2,12,1,2,3,12,2,1,12
1402,4,12,15,4,0,1,3,12,0,3,2,12
1403,8,6,0,2,10,1,6,3,8,3,1,12
1404,6,6,3,10,4,0,2,12,12,2,0,12
1405,2,3,3,4,14,3,3,3,4,3,4,12
1406,6,6,6,4,2,0,12,6,4,6,0,12
1408,10,3,0,16,10,2,4,0,4,4,2,12
1410,4,15,6,0,4,2,10,3,0,5,1,12
